0,2021-05-10 09:39:15,"14,921.10","49,507.66",89.1894,73.3500
0,2021-05-10 09:39:27,"14,921.90","49,502.20",89.1894,73.3450
0,2021-05-10 09:39:39,"14,919.70","49,499.14",89.1894,73.3450
0,2021-05-10 09:39:49,"14,919.70","49,497.27",89.1894,73.3510
0,2021-05-10 09:40:05,"14,921.80","49,499.96",89.1894,73.3510
0,2021-05-10 09:40:18,"14,920.25","49,495.49",89.1894,73.3510
0,2021-05-10 09:40:31,"14,918.95","49,495.55",89.1894,73.3550
0,2021-05-10 09:40:42,"14,917.45","49,490.52",89.1894,73.3500
0,2021-05-10 09:40:57,"14,914.90","49,473.78",89.1894,73.3500
0,2021-05-10 09:41:12,"14,913.75","49,480.00",89.1894,73.3550
0,2021-05-10 09:41:29,"14,916.15","49,481.20",89.1894,73.3550
0,2021-05-10 09:41:45,"14,916.90","49,481.00",89.1894,73.3500
0,2021-05-10 09:42:03,"14,918.65","49,492.40",89.1894,73.3500
0,2021-05-10 09:51:13,"14,924.20","49,505.59",89.1921,73.3550
0,2021-05-10 09:51:30,"14,919.30","49,496.77",89.1921,73.3550
0,2021-05-10 09:51:44,"14,918.80","49,493.13",89.1921,73.3450
0,2021-05-10 09:52:01,"14,917.15","49,489.20",89.1921,73.3550
0,2021-05-10 09:52:21,"14,918.80","49,486.60",89.1905,73.3450
0,2021-05-10 09:52:44,"14,918.25","49,477.89",89.1905,73.3350
0,2021-05-10 09:53:10,"14,915.20","49,474.38",89.1905,73.3400
0,2021-05-10 09:53:23,"14,911.90","49,462.00",89.1905,73.3300
0,2021-05-10 09:53:36,"14,910.75","49,457.94",89.1905,73.3400
0,2021-05-10 09:53:53,"14,909.45","49,464.60",89.1905,73.3450
0,2021-05-10 09:54:09,"14,909.45","49,456.96",89.1905,73.3500
0,2021-05-10 09:54:27,"14,908.30","49,456.38",89.1905,73.3500
0,2021-05-10 09:55:11,"14,901.15","49,441.98",89.1905,73.3550
0,2021-05-10 09:55:28,"14,902.35","49,447.39",89.1905,73.3550
0,2021-05-10 09:55:45,"14,903.15","49,439.97",89.1905,73.3500
0,2021-05-10 09:56:16,"14,895.20","49,428.08",89.1905,73.3300
0,2021-05-10 09:57:09,"14,904.05","49,440.93",89.1905,73.3400
0,2021-05-10 09:57:31,"14,905.90","49,448.68",89.1801,73.3500
0,2021-05-10 09:57:49,"14,908.05","49,456.39",89.1801,73.3500
0,2021-05-10 09:58:04,"14,906.25","49,453.51",89.1801,73.3450
0,2021-05-10 09:58:16,"14,900.90","49,438.59",89.1801,73.3350
0,2021-05-10 09:58:29,"14,900.30","49,434.34",89.1801,73.3160
0,2021-05-10 09:58:42,"14,899.10","49,428.57",89.1801,73.3400
